1.9414633097699143	1.2902782084249476	0.	0.02538093269651773	0.05925222400022163	0.0914604652860515	0.025672854016036546	0.002051486336281794	0.	0.
1.1978956590525482	6.375474108682422	2.704938389208256	0.10461735694585038	0.28772621922950176	0.2868940011884778	0.2230204966702297	0.02014859590237453	0.	0.
0.	1.3506393996536876	6.808541986176734	0.9243514404112616	0.48797915731968355	0.35692435347269313	0.2223965217476199	0.03136036614986282	0.	0.
0.009501916318748662	0.04218632937123006	0.7464884297761495	1.4256270127611084	0.2465431067563556	0.060867479854061046	0.03556112961783218	0.012094378699141532	0.	0.
0.01903384544070767	0.09955559971580549	0.3381469617712002	0.21154907117728786	0.04974806236519024	0.02206561851560232	0.013595478049950952	0.002717876968497361	0.	0.
0.03195905639456291	0.10798076016882915	0.26904136498821074	0.05681228256857878	0.024002405294660665	0.016752674974293485	0.010447412608919866	0.0014702040931513782	0.	0.
0.010656076502589495	0.09970853344685937	0.19912853730809482	0.03942712435720555	0.017566926292555643	0.012409988636513712	0.008299646161315366	0.0011158694456825924	0.	0.
0.0010434919306509121	0.011038997232496045	0.034409940802632426	0.01643237757922981	0.004303565103375529	0.0021401171739079366	0.0013674475386307764	0.00023977956807993034	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
